scheduled,actual,carrier,flight,tailnum,origin,dest,air_time,distance
"01/10/2023, 22:56","01/10/2023, 22:46",DL,326,N385DZ,ATL,DFW,107,731
"10/25/2023, 20:36","10/25/2023, 20:32",YX,1468,N112HQ,ATL,DCA,79,547
"01/12/2023, 21:45","01/12/2023, 22:16",WN,193,N749SW,ATL,HOU,105,696
"09/26/2023, 11:03","09/26/2023, 11:02",DL,927,N954DZ,ATL,ECP,39,240
"10/15/2023, 12:15","10/15/2023, 12:14",DL,687,N989AT,ATL,OKC,114,761
"01/04/2023, 16:08","01/04/2023, 16:23",DL,361,N3731T,ATL,RIC,63,481
"03/27/2023, 22:50","03/27/2023, 22:51",WN,50,N457WN,ATL,GSP,32,153
"07/01/2023, 16:46","07/01/2023, 17:39",DL,143,N878DN,ATL,PDX,290,2172
"11/30/2023, 11:35","11/30/2023, 11:25",F9,1219,N712FR,ATL,DTW,86,594
"09/08/2023, 20:54","09/08/2023, 21:59",DL,1215,N962DZ,ATL,BHM,28,134
"11/03/2023, 18:10","11/03/2023, 18:01",AA,516,N575UW,ATL,PHX,211,1587
"11/01/2023, 21:50","11/01/2023, 21:50",WN,1271,N8617E,ATL,JAX,45,270
"05/22/2023, 20:55","05/22/2023, 20:55",DL,343,N927DZ,ATL,RSW,74,515
"11/26/2023, 09:13","11/26/2023, 10:34",DL,607,N6711M,ATL,MIA,86,594
"07/04/2023, 19:51","07/04/2023, 19:42",9E,1437,N933XJ,ATL,ABY,29,145
"09/26/2023, 20:45","09/26/2023, 20:41",DL,1135,N362NB,ATL,CID,99,694
"10/08/2023, 22:35","10/08/2023, 23:04",DL,542,N955DZ,ATL,CVG,61,373
"05/24/2023, 12:38","05/24/2023, 12:37",DL,848,N948AT,ATL,MLB,65,442
"09/05/2023, 19:15","09/05/2023, 19:14",WN,1391,N7740A,ATL,MKE,91,669
"03/11/2023, 10:12","03/11/2023, 10:14",DL,49,N326US,ATL,DCA,80,547
"06/02/2023, 22:35","06/02/2023, 22:33",WN,941,N8681M,ATL,MSY,64,425
"10/05/2023, 15:44","10/05/2023, 15:42",DL,1196,N980AT,ATL,MDT,82,620
"03/03/2023, 07:15","03/03/2023, 07:15",DL,466,N690DL,ATL,TPA,61,406
"05/01/2023, 11:00","05/01/2023, 10:59",DL,1061,N552NW,ATL,JAX,43,270
"08/16/2023, 20:25","08/16/2023, 21:36",DL,408,N6713Y,ATL,MCI,100,692
"10/07/2023, 11:55","10/07/2023, 14:54",DL,1024,N377DA,ATL,EWR,94,746
"10/08/2023, 22:56","10/08/2023, 22:55",DL,1248,N938DZ,ATL,ECP,43,240
"11/13/2023, 22:59","11/13/2023, 22:56",DL,296,N104DN,ATL,PHX,216,1587
"06/29/2023, 16:35","06/29/2023, 16:58",DL,409,N862DN,ATL,PNS,44,271
"03/14/2023, 11:50","03/14/2023, 13:14",NK,633,N692NK,ATL,FLL,82,581
"08/01/2023, 08:25","08/01/2023, 08:19",9E,1240,N324PQ,ATL,AGS,29,143
"03/10/2023, 22:44","03/10/2023, 22:40",DL,726,N607AT,ATL,MSN,103,707
"04/27/2023, 12:59","04/27/2023, 12:56",DL,988,N392DA,ATL,CHS,40,259
"04/21/2023, 19:20","04/21/2023, 19:18",9E,1325,N8986B,ATL,ABY,,145
"08/20/2023, 15:38","08/20/2023, 15:33",9E,1219,N228PQ,ATL,LFT,67,503
"04/19/2023, 11:11","04/19/2023, 11:07",DL,908,N705TW,ATL,RDU,64,356
"08/04/2023, 22:40","08/04/2023, 22:35",WN,2,N288WN,ATL,GSP,31,153
"09/07/2023, 15:25","09/07/2023, 15:18",DL,1245,N353NW,ATL,IND,63,432
"11/30/2023, 20:45","11/30/2023, 20:45",DL,306,N924DZ,ATL,SEA,282,2182
"11/19/2023, 22:39","11/19/2023, 22:35",DL,905,N6709,ATL,MSY,81,425
"05/10/2023, 09:55","05/10/2023, 09:51",WN,280,N455WN,ATL,BWI,81,577
"02/04/2023, 22:54","02/04/2023, 22:42",9E,1013,N329PQ,ATL,XNA,97,589
"08/29/2023, 20:14","08/29/2023, 22:19",DL,979,N323DN,ATL,SAT,119,874
"08/03/2023, 10:10","08/03/2023, 10:49",DL,801,N958DZ,ATL,GSO,56,306
"12/19/2023, 15:50","12/19/2023, 16:16",NK,676,N950NK,ATL,FLL,84,581
"12/14/2023, 14:45","12/14/2023, 14:44",9E,1404,N903XJ,ATL,CHA,26,106
"12/01/2023, 16:21","12/01/2023, 16:18",DL,794,N962DZ,ATL,ECP,43,240
"04/13/2023, 16:50","04/13/2023, 16:47",DL,837,N961DZ,ATL,BHM,32,134
"09/12/2023, 14:32","09/12/2023, 14:27",F9,237,N361FR,ATL,CVG,57,373
"08/31/2023, 18:38","08/31/2023, 18:35",DL,179,N333DX,ATL,PHX,201,1587
"03/01/2023, 21:55","03/01/2023, 21:55",WN,334,N8789Q,ATL,MDW,89,591
"05/05/2023, 06:15","05/05/2023, 06:09",WN,21,N8730Q,ATL,BWI,82,577
"11/24/2023, 15:30","11/24/2023, 15:21",OH,1609,N612NN,ATL,CLT,41,226
"05/04/2023, 10:55","05/04/2023, 11:01",AA,255,N714US,ATL,CLT,40,226
"07/01/2023, 15:30","07/01/2023, 15:57",WN,180,N8571Z,ATL,LGA,109,762
"11/04/2023, 17:55","11/04/2023, 17:54",DL,202,N328DN,ATL,SLC,210,1590
"01/02/2023, 14:02","01/02/2023, 16:19",OO,1452,N692CA,ATL,BMI,83,533
"11/17/2023, 05:30","11/17/2023, 05:28",NK,649,N915NK,ATL,EWR,112,746
"06/30/2023, 08:55","06/30/2023, 09:15",DL,1148,N395DN,ATL,EWR,104,746
"05/02/2023, 12:55","05/02/2023, 12:52",WN,23,N227WN,ATL,DAL,114,721
"09/16/2023, 19:49","09/16/2023, 20:05",DL,440,N381DZ,ATL,AUS,119,813
"09/17/2023, 14:46","09/17/2023, 14:41",DL,455,N971AT,ATL,TUL,94,674
"11/13/2023, 15:20","11/13/2023, 15:17",B6,730,N639JB,ATL,FLL,85,581
"09/29/2023, 11:00","09/29/2023, 11:08",WN,817,N8807L,ATL,TPA,65,406
"02/05/2023, 15:35","02/05/2023, 15:35",DL,212,N101DQ,ATL,LAX,274,1947
"02/05/2023, 14:10","02/05/2023, 14:05",DL,658,N398DA,ATL,RDU,55,356
"02/09/2023, 10:55","02/09/2023, 10:48",B6,235,N3062J,ATL,BOS,118,946
"02/16/2023, 15:30","02/16/2023, 16:00",DL,628,N940AT,ATL,EWR,98,746
"01/02/2023, 22:10","01/03/2023, 00:07",WN,1469,N733SA,ATL,MCO,64,404
"09/28/2023, 08:01","09/28/2023, 07:52",AA,468,N194UW,ATL,PHX,205,1587
"05/13/2023, 22:45","05/14/2023, 00:37",WN,9,N8823Q,ATL,FLL,80,581
"09/02/2023, 08:20","09/02/2023, 08:20",DL,459,N173DZ,ATL,MCO,57,404
"03/26/2023, 09:41","03/26/2023, 10:15",DL,647,N688DL,ATL,STT,182,1599
"03/01/2023, 20:54","03/01/2023, 21:01",F9,543,N337FR,ATL,PHX,273,1587
"06/09/2023, 15:59","06/09/2023, 16:06",DL,701,N823DX,ATL,ORD,97,606
"06/07/2023, 19:40","06/07/2023, 22:15",F9,942,N375FR,ATL,LGA,103,762
"07/13/2023, 07:30","07/13/2023, 07:34",DL,896,N319NB,ATL,IAD,79,534
"02/24/2023, 09:44","02/24/2023, 09:42",DL,46,N990AT,ATL,TLH,40,223
"01/05/2023, 14:00","01/05/2023, 14:10",DL,93,N849DN,ATL,DTW,82,594
"08/11/2023, 22:50","08/12/2023, 00:47",DL,732,N6706Q,ATL,JAX,44,270
"05/09/2023, 08:15","05/09/2023, 08:18",DL,1,N583NW,ATL,SEA,292,2182
"05/05/2023, 16:02","05/05/2023, 15:59",DL,895,N821DX,ATL,RDU,57,356
"12/19/2023, 22:10","12/19/2023, 22:09",DL,984,N978AT,ATL,FSD,134,954
"12/11/2023, 22:35","12/11/2023, 22:31",DL,553,N328DN,ATL,SAT,130,874
"10/14/2023, 20:15","10/14/2023, 20:24",DL,660,N541US,ATL,DTW,85,594
"12/12/2023, 07:01","12/12/2023, 06:58",YX,1321,N426YX,ATL,DCA,92,547
"12/06/2023, 15:10","12/06/2023, 15:09",DL,1029,N927DZ,ATL,BNA,40,214
"07/19/2023, 11:34","07/19/2023, 11:58",OO,1305,N693CA,ATL,AGS,30,143
"04/11/2023, 10:15","04/11/2023, 10:14",DL,697,N536US,ATL,RIC,69,481
"03/09/2023, 12:05","03/09/2023, 12:04",DL,138,N365DN,ATL,LGA,101,762
"12/07/2023, 20:00","12/07/2023, 20:56",NK,487,N525NK,ATL,LAS,243,1747
"12/06/2023, 14:00","12/06/2023, 13:59",DL,308,N358DN,ATL,PHX,210,1587
"01/31/2023, 19:40","01/31/2023, 20:00",DL,608,N538US,ATL,MIA,79,594
"10/12/2023, 08:10","10/12/2023, 08:11",DL,104,N333DX,ATL,PHX,234,1587
"12/07/2023, 08:45","12/07/2023, 09:14",WN,1194,N276WN,ATL,MCO,60,404
"08/14/2023, 10:15","08/14/2023, 10:19",DL,431,N312US,ATL,PVD,114,903
"06/07/2023, 07:21","06/07/2023, 07:16",OO,1423,N170PQ,ATL,HPN,111,780
"10/28/2023, 12:35","10/28/2023, 12:32",DL,1118,N977AT,ATL,MSN,97,707
"06/24/2023, 19:30","06/24/2023, 20:11",DL,1277,N668DN,ATL,MCO,105,404
"07/31/2023, 20:44","07/31/2023, 20:56",DL,1095,N838DN,ATL,LIT,65,453
"04/14/2023, 15:31","04/14/2023, 15:28",DL,1022,N996AT,ATL,MYR,47,317
"11/27/2023, 07:00","11/27/2023, 06:57",DL,63,N368DN,ATL,LGA,92,762
"06/20/2023, 12:45","06/20/2023, 12:42",NK,462,N625NK,ATL,CLE,74,554
"09/09/2023, 21:53","09/09/2023, 22:29",DL,894,N935AT,ATL,MDT,88,620
"07/15/2023, 12:58","07/15/2023, 13:06",DL,309,N304DN,ATL,DFW,102,731
"03/13/2023, 08:40","03/13/2023, 09:14",WN,863,N8503A,ATL,MCI,109,692
"03/17/2023, 17:45","03/17/2023, 17:43",DL,586,N699DL,ATL,FLL,81,581
"09/27/2023, 09:49","09/27/2023, 09:45",DL,622,N118DY,ATL,PBI,85,545
"08/18/2023, 16:16","08/18/2023, 16:41",DL,978,N331NB,ATL,MYR,49,317
"01/01/2023, 14:50","01/01/2023, 14:56",WN,477,N8648A,ATL,LGA,98,762
"07/12/2023, 08:25","07/12/2023, 08:24",WN,1091,N7730A,ATL,MKE,97,669
"03/13/2023, 22:44","03/13/2023, 22:52",DL,726,N934AT,ATL,MSN,102,707
"08/10/2023, 09:40","08/10/2023, 10:12",DL,693,N960DZ,ATL,SAV,42,214
"10/16/2023, 15:31","10/16/2023, 15:28",DL,92,N301DV,ATL,DFW,97,731
"09/27/2023, 16:32","09/27/2023, 16:27",UA,35,N69824,ATL,DEN,164,1199
"09/16/2023, 15:05","09/16/2023, 15:01",DL,1004,N998AT,ATL,GNV,50,300
"03/05/2023, 09:10","03/05/2023, 09:15",DL,811,N67171,ATL,JAX,40,270
"03/01/2023, 12:30","03/01/2023, 13:19",DL,484,N126DN,ATL,AUS,121,813
"11/23/2023, 18:19","11/23/2023, 18:05",DL,929,N683DA,ATL,BWI,73,577
"10/27/2023, 16:05","10/27/2023, 16:31",WN,675,N933WN,ATL,STL,81,484
"08/24/2023, 17:54","08/24/2023, 18:13",DL,893,N313DN,ATL,MSP,122,907
"03/30/2023, 16:40","03/30/2023, 16:48",DL,516,N698DL,ATL,MCO,57,404
"02/13/2023, 21:00","02/13/2023, 20:52",WN,620,N494WN,ATL,BNA,43,214
"11/22/2023, 16:23","11/22/2023, 16:21",DL,928,N676DL,ATL,PHL,89,666
"04/11/2023, 09:30","04/11/2023, 09:30",DL,306,N316DN,ATL,DFW,107,731
"02/09/2023, 18:30","02/09/2023, 18:27",DL,764,N3736C,ATL,PIT,65,526
"12/11/2023, 14:50","12/11/2023, 14:44",OO,1295,N803SK,ATL,ABY,32,145
"02/16/2023, 14:00","02/16/2023, 14:03",DL,675,N991AT,ATL,IAD,98,534
"10/04/2023, 15:30","10/04/2023, 15:29",DL,260,N337DN,ATL,LGA,106,762
"09/09/2023, 18:15","09/09/2023, 18:35",DL,1080,N6711M,ATL,MCI,99,692
"05/09/2023, 10:35","05/09/2023, 10:45",DL,571,N353NW,ATL,IAH,,689
"10/15/2023, 21:32","10/15/2023, 21:39",NK,262,N686NK,ATL,LAS,232,1747
"09/25/2023, 20:55","09/25/2023, 20:58",DL,531,N353DN,ATL,PHL,88,666
"08/09/2023, 18:05","08/09/2023, 18:03",OO,1130,N803SK,ATL,AGS,30,143
"02/13/2023, 11:55","02/13/2023, 11:53",WN,784,N785SW,ATL,DAL,119,721
"01/29/2023, 13:52","01/29/2023, 13:48",DL,787,N667DN,ATL,RIC,61,481
"12/20/2023, 08:20","12/20/2023, 08:18",DL,253,N945DZ,ATL,CVG,61,373
"08/14/2023, 19:25","08/14/2023, 20:36",WN,1037,N8623F,ATL,LAS,224,1747
"03/16/2023, 19:15","03/16/2023, 19:18",DL,305,N347NW,ATL,LGA,102,762
"01/19/2023, 21:10","01/19/2023, 21:08",DL,1377,N3736C,ATL,GRB,106,774
"02/10/2023, 09:42","02/10/2023, 09:59",F9,282,N701FR,ATL,MCO,63,404
"05/05/2023, 21:23","05/05/2023, 21:18",DL,652,N347NB,ATL,FSD,134,954
"08/29/2023, 18:35","08/29/2023, 18:32",DL,209,N670DN,ATL,MCO,80,404
"01/27/2023, 21:25","01/27/2023, 21:26",WN,835,N8622A,ATL,MIA,83,594
"05/14/2023, 09:13","05/14/2023, 09:27",DL,724,N866DN,ATL,BNA,38,214
"09/13/2023, 17:59","09/13/2023, 18:36",DL,102,N658DL,ATL,JAC,207,1572
"11/12/2023, 07:05","11/12/2023, 07:02",DL,646,N394DX,ATL,IAH,110,689
"08/24/2023, 23:00","08/24/2023, 23:21",DL,65,N333DX,ATL,LAX,236,1947
"04/11/2023, 17:11","04/11/2023, 17:05",DL,935,N341DN,ATL,AUS,110,813
"01/13/2023, 17:00","01/13/2023, 17:00",DL,1386,N690DL,ATL,BWI,78,577
"09/15/2023, 22:40","09/15/2023, 22:46",DL,1113,N686DA,ATL,BWI,76,577
"01/06/2023, 09:55","01/06/2023, 09:53",WN,129,N206WN,ATL,MDW,89,591
"01/24/2023, 18:45","01/24/2023, 18:44",DL,657,N1602,ATL,JFK,99,760
"02/01/2023, 16:16","02/01/2023, 17:27",F9,86,N392FR,ATL,DEN,172,1199
"06/09/2023, 23:30","06/09/2023, 23:48",DL,455,N670DN,ATL,MCO,56,404
"05/30/2023, 10:15","05/30/2023, 10:13",DL,78,N127DN,ATL,SLC,204,1590
"03/17/2023, 16:55","03/17/2023, 16:57",WN,807,N8815L,ATL,DAL,109,721
"04/06/2023, 22:30","04/06/2023, 22:24",DL,865,N321US,ATL,ROC,90,749
"04/01/2023, 08:29","04/01/2023, 08:26",DL,738,N943AT,ATL,JAN,59,341
"01/05/2023, 12:19","01/05/2023, 12:21",DL,671,N671DN,ATL,RSW,86,515
"11/04/2023, 08:24","11/04/2023, 08:22",DL,1252,N877DN,ATL,CVG,56,373
"09/01/2023, 19:20","09/01/2023, 19:21",DL,766,N67171,ATL,SJU,190,1547
"10/29/2023, 16:27","10/29/2023, 16:22",DL,750,N931DQ,ATL,CHS,41,259
"09/13/2023, 14:15","09/13/2023, 14:12",9E,1638,N695CA,ATL,CRW,59,363
"04/21/2023, 12:42","04/21/2023, 12:40",DL,625,N359DN,ATL,PBI,85,545
"07/23/2023, 19:55","07/23/2023, 19:53",DL,1145,N557NW,ATL,RDU,57,356
"11/06/2023, 13:16","11/06/2023, 13:14",DL,71,N935DZ,ATL,PNS,45,271
"07/31/2023, 14:58","07/31/2023, 14:55",DL,774,N935DZ,ATL,VPS,47,250
"01/25/2023, 20:15","01/25/2023, 20:48",DL,277,N354DN,ATL,DFW,124,731
"04/19/2023, 19:30","04/19/2023, 19:44",DL,842,N3766,ATL,ECP,38,240
"02/26/2023, 20:45","02/26/2023, 21:25",OO,966,N805SK,ATL,ABE,94,692
"11/15/2023, 15:06","11/15/2023, 15:03",AA,490,N576UW,ATL,DFW,101,731
"03/22/2023, 08:25","03/22/2023, 08:19",DL,977,N945DZ,ATL,VPS,44,250
"09/13/2023, 10:40","09/13/2023, 10:40",WN,481,N8755L,ATL,PIT,73,526
"09/25/2023, 10:00","09/25/2023, 10:41",WN,1194,N8882Q,ATL,AUS,116,813
"05/05/2023, 17:11","05/05/2023, 18:19",DL,956,N353DN,ATL,AUS,129,813
"02/22/2023, 09:53","02/22/2023, 10:00",DL,104,N194DN,ATL,LAX,293,1947
"09/16/2023, 12:55","09/16/2023, 13:10",9E,1595,N921XJ,ATL,SHV,87,551
"10/01/2023, 22:35","10/01/2023, 23:29",DL,1222,N660DL,ATL,MCI,103,692
"07/10/2023, 11:39","07/10/2023, 11:53",B6,1117,N585JB,ATL,LGA,96,762
"11/10/2023, 10:39","11/10/2023, 10:31",DL,1134,N939DZ,ATL,PNS,52,271
"02/08/2023, 07:20","02/08/2023, 07:35",DL,739,N544US,ATL,MSY,67,425
"03/15/2023, 07:39","03/15/2023, 07:36",DL,945,N688DL,ATL,BWI,87,577
"10/26/2023, 11:07","10/26/2023, 10:59",AA,480,N764US,ATL,DCA,83,547
"07/18/2023, 19:29","07/18/2023, 19:29",DL,168,N877DN,ATL,PDX,284,2172
"10/11/2023, 22:41","10/11/2023, 22:41",DL,329,N122DN,ATL,DEN,163,1199
"09/06/2023, 11:15","09/06/2023, 11:52",DL,540,N370NW,ATL,SYR,104,794
"11/26/2023, 13:25","11/26/2023, 13:30",WN,164,N8679A,ATL,MCI,121,692
"05/17/2023, 12:59","05/17/2023, 12:57",DL,785,N925AT,ATL,CLT,51,226
"05/29/2023, 15:30","05/29/2023, 15:44",DL,600,N952AT,ATL,XNA,84,589
"07/30/2023, 09:00","07/30/2023, 08:56",WN,904,N8842L,ATL,LIT,61,453
"01/24/2023, 06:30","01/24/2023, 06:29",DL,1312,N668DN,ATL,MCO,60,404
"01/19/2023, 16:20","01/19/2023, 16:24",DL,198,N372NW,ATL,LGA,106,762
"03/14/2023, 15:23","03/14/2023, 15:17",DL,311,N317NB,ATL,EYW,92,646
"10/11/2023, 07:00","10/11/2023, 06:55",WN,270,N957WN,ATL,HOU,115,696
"05/07/2023, 19:52","05/07/2023, 19:49",DL,1078,N3749D,ATL,IND,92,432
"01/18/2023, 18:56","01/18/2023, 19:10",F9,620,N376FR,ATL,PHL,92,666
"11/22/2023, 21:30","11/22/2023, 21:38",DL,147,N353DN,ATL,LGA,101,762
"05/10/2023, 09:18","05/10/2023, 09:16",DL,882,N990AT,ATL,MYR,45,317
"04/16/2023, 12:59","04/16/2023, 12:56",DL,286,N302DN,ATL,DFW,110,731
"07/09/2023, 23:00","07/09/2023, 23:58",DL,436,N879DN,ATL,RSW,70,515
"04/28/2023, 22:17","04/28/2023, 22:16",DL,204,N321US,ATL,DCA,71,547
"12/29/2023, 09:55","12/29/2023, 09:55",DL,244,N804NW,ATL,HNL,572,4502
"12/15/2023, 20:59","12/15/2023, 20:57",DL,589,N671DN,ATL,MIA,87,594
"05/26/2023, 16:14","05/26/2023, 17:37",B6,189,N588JB,ATL,JFK,117,760
"01/28/2023, 10:20","01/28/2023, 10:17",OO,1497,N689CA,ATL,FWA,73,508
"10/02/2023, 19:40","10/02/2023, 20:45",WN,58,N8557Q,ATL,PIT,76,526
"12/06/2023, 09:30","12/06/2023, 09:29",NK,349,N675NK,ATL,FLL,90,581
"05/20/2023, 06:30","05/20/2023, 06:23",WN,33,N242WN,ATL,TPA,62,406
"01/01/2023, 09:55","01/01/2023, 10:15",DL,508,N124DX,ATL,ONT,257,1900
"01/06/2023, 08:55","01/06/2023, 09:25",DL,379,N674DL,ATL,JAX,44,270
"08/10/2023, 09:07","08/10/2023, 09:03",NK,308,N603NK,ATL,MSP,131,907
"11/05/2023, 13:45","11/05/2023, 13:38",DL,1043,N927AT,ATL,MYR,49,317
"03/20/2023, 22:25","03/20/2023, 22:38",DL,540,N673DL,ATL,FLL,79,581
"03/14/2023, 18:15","03/14/2023, 18:26",WN,102,N912WN,ATL,DEN,180,1199
"08/06/2023, 22:55","08/06/2023, 23:41",WN,1073,N8798Q,ATL,PHL,92,666
"12/12/2023, 22:45","12/12/2023, 22:40",DL,455,N935AT,ATL,EWR,98,746
"03/26/2023, 16:49","03/26/2023, 18:15",AA,649,N993AN,ATL,MIA,86,594
"09/30/2023, 20:54","09/30/2023, 20:53",9E,1606,N133EV,ATL,BHM,33,134
"09/30/2023, 16:45","09/30/2023, 16:44",DL,358,N938DZ,ATL,CVG,55,373
"10/08/2023, 22:54","10/08/2023, 22:57",DL,1063,N377DA,ATL,GPT,54,352
"01/25/2023, 05:05","01/25/2023, 04:57",F9,714,N389FR,ATL,DFW,124,731
"12/16/2023, 16:00","12/16/2023, 16:05",DL,171,N386DN,ATL,LAS,229,1747
"07/15/2023, 08:55","07/15/2023, 09:07",DL,728,N307DX,ATL,RDU,57,356
"12/16/2023, 17:04","12/16/2023, 17:37",B6,470,N307JB,ATL,JFK,102,760
"09/01/2023, 23:18","09/01/2023, 23:12",DL,1242,N958DZ,ATL,CHS,42,259
"04/03/2023, 06:25","04/03/2023, 06:25",WN,1042,N8784Q,ATL,MCO,56,404
"08/10/2023, 20:55","08/10/2023, 21:12",DL,75,N368DN,ATL,DFW,106,731
"11/30/2023, 09:47","11/30/2023, 09:44",DL,542,N942AT,ATL,HPN,105,780
"06/27/2023, 16:21","06/27/2023, 16:50",DL,113,N371NB,ATL,DCA,78,547
"05/16/2023, 08:30","05/16/2023, 08:22",9E,1224,N390CA,ATL,AEX,76,500
"11/30/2023, 10:40","11/30/2023, 10:36",DL,608,N682DA,ATL,FLL,80,581
"02/26/2023, 08:03","02/26/2023, 08:57",DL,674,N919AT,ATL,GSP,30,153
"06/30/2023, 09:50","06/30/2023, 09:44",DL,527,N309US,ATL,SAT,113,874
"04/27/2023, 06:05","04/27/2023, 06:00",DL,334,N547US,ATL,FLL,77,581
"07/16/2023, 19:55","07/16/2023, 20:17",DL,202,N810DN,ATL,SLC,211,1590
"04/24/2023, 22:47","04/24/2023, 22:49",DL,241,N394DX,ATL,DFW,112,731
"12/16/2023, 22:45","12/16/2023, 22:39",DL,516,N823DX,ATL,ORD,79,606
"05/13/2023, 09:00","05/13/2023, 08:57",DL,890,N333NB,ATL,EYW,85,646
"01/14/2023, 12:00","01/14/2023, 12:15",DL,139,N834DN,ATL,SEA,291,2182
"10/27/2023, 16:28","10/27/2023, 17:48",AA,349,N554UW,ATL,DFW,113,731
"04/07/2023, 08:45","04/07/2023, 08:39",WN,1096,N8624J,ATL,OKC,105,761
"11/12/2023, 08:00","11/12/2023, 08:16",AA,378,N928NN,ATL,MIA,84,594
"01/03/2023, 15:37","01/03/2023, 15:44",DL,293,N3763D,ATL,ECP,45,240
"07/16/2023, 16:47","07/16/2023, 19:58",OO,1291,N839SK,ATL,TRI,43,227
"09/29/2023, 10:12","09/29/2023, 10:09",DL,332,N352DN,ATL,LAS,218,1747
"11/04/2023, 13:59","11/04/2023, 13:54",DL,658,N3763D,ATL,PIT,71,526
"04/09/2023, 14:50","04/09/2023, 15:02",WN,817,N8690A,ATL,HOU,111,696
"01/13/2023, 16:01","01/13/2023, 16:15",DL,959,N939AT,ATL,JAN,54,341
"11/24/2023, 08:55","11/24/2023, 08:49",DL,1030,N821DX,ATL,MCI,100,692
"10/06/2023, 22:38","10/06/2023, 22:46",DL,1157,N919DU,ATL,PNS,48,271
"01/07/2023, 20:45","01/07/2023, 20:42",DL,1351,N337NB,ATL,CID,100,694
"01/16/2023, 10:20","01/16/2023, 10:19",DL,1012,N687DL,ATL,PHL,99,666
"08/15/2023, 15:44","08/15/2023, 16:03",DL,523,N335DN,ATL,IAH,95,689
"08/22/2023, 21:24","08/22/2023, 21:21",DL,275,N336DX,ATL,ONT,223,1900
"12/14/2023, 12:35","12/14/2023, 12:31",DL,563,N920AT,ATL,DAY,67,432
"08/07/2023, 19:35","08/07/2023, 20:06",AS,93,N559AS,ATL,SEA,289,2182
"06/11/2023, 13:51","06/11/2023, 14:27",DL,1328,N974AT,ATL,CHS,59,259
"05/27/2023, 11:23","05/27/2023, 11:43",DL,537,N313DN,ATL,AUS,126,813
"01/17/2023, 09:04","01/17/2023, 09:30",DL,1224,N970AT,ATL,EWR,97,746
"05/01/2023, 10:30","05/01/2023, 10:30",DL,229,N833MH,ATL,MCO,55,404
"05/22/2023, 08:40","05/22/2023, 08:51",DL,419,N898DN,ATL,MSP,127,907
"06/11/2023, 22:40","06/11/2023, 22:40",DL,751,N386DA,ATL,BHM,26,134
"11/22/2023, 17:23","11/22/2023, 17:17",DL,652,N819DX,ATL,TPA,67,406
"11/06/2023, 16:20","11/06/2023, 16:35",DL,843,N946DZ,ATL,CHS,42,259
"06/03/2023, 09:30","06/03/2023, 09:50",DL,690,N582NW,ATL,MCO,60,404
"02/26/2023, 09:25","02/26/2023, 09:23",WN,76,N8310C,ATL,SAT,131,874
"11/22/2023, 18:35","11/22/2023, 18:43",WN,1292,N793SA,ATL,IND,66,432
"01/12/2023, 09:55","01/12/2023, 09:49",DL,922,N3745B,ATL,ORF,70,516
"12/14/2023, 16:05","12/14/2023, 16:01",WN,486,N938WN,ATL,GSP,27,153
"01/27/2023, 21:56","01/27/2023, 23:30",DL,942,N608AT,ATL,CAE,37,192
"03/18/2023, 16:50","03/18/2023, 17:50",NK,34,N958NK,ATL,FLL,97,581
"05/25/2023, 11:10","05/25/2023, 11:09",DL,625,N695DL,ATL,STT,202,1599
"06/19/2023, 12:40","06/19/2023, 12:51",DL,1339,N6713Y,ATL,JAX,43,270
"02/02/2023, 08:39","02/02/2023, 08:38",DL,367,N902DN,ATL,MSP,135,907
"05/12/2023, 11:00","05/12/2023, 11:08",DL,73,N707TW,ATL,BOS,125,946
"03/28/2023, 15:30","03/28/2023, 15:35",DL,363,N936AT,ATL,CAE,34,192
"10/21/2023, 16:41","10/21/2023, 16:30",DL,980,N960DZ,ATL,LEX,51,304
"04/13/2023, 14:05","04/13/2023, 14:00",DL,961,N982AT,ATL,HSV,38,151
"11/24/2023, 11:00","11/24/2023, 11:00",WN,11,N218WN,ATL,DCA,73,547
"02/22/2023, 11:00","02/22/2023, 10:54",9E,1051,N8970D,ATL,ABY,31,145
"08/01/2023, 10:25","08/01/2023, 10:20",NK,608,N968NK,ATL,FLL,76,581
"02/07/2023, 16:55","02/07/2023, 16:52",DL,224,N335DN,ATL,PBI,81,545
"05/11/2023, 07:15","05/11/2023, 07:13",DL,1039,N845DN,ATL,IND,61,432
"10/05/2023, 11:05","10/05/2023, 11:04",DL,509,N679DA,ATL,MIA,82,594
"04/08/2023, 12:59","04/08/2023, 13:51",DL,474,N659DL,ATL,ORD,89,606
"10/05/2023, 21:15","10/05/2023, 21:14",DL,208,N922DZ,ATL,SFO,269,2139
"09/08/2023, 10:05","09/08/2023, 10:37",DL,430,N821DX,ATL,ORD,96,606
"06/25/2023, 18:47","06/25/2023, 19:15",B6,530,N190JB,ATL,JFK,112,760
"12/25/2023, 11:41","12/25/2023, 11:58",NK,593,N655NK,ATL,EWR,107,746
"01/15/2023, 13:55","01/15/2023, 13:55",WN,1051,N8787K,ATL,FLL,89,581
"06/01/2023, 22:50","06/01/2023, 23:32",DL,327,N376DN,ATL,LAX,250,1947
"02/26/2023, 10:07","02/26/2023, 10:12",DL,611,N935DZ,ATL,SAV,40,214
"01/30/2023, 06:15","01/30/2023, 06:11",WN,1236,N8796L,ATL,DEN,186,1199
